ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,BM25 Score,Lexical Score,Entity Score
O.7,O.7 Data Distribution,"The system shall support secure and efficient distribution of manufacturing data, telemetry, and product information between the orbital platform and ground stations, with data transmission reliability of at least 99.9% and a latency of no more than 500 milliseconds, as verified by communication link performance tests.",4.1.2 Request Resupply (Autonomous resupply request),0.395,0.291,1.0,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",3.1.1 Monitor Safety Standards (Automated safety checks),0.402,0.303,1.0,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",1.3.1 Monitor Microgravity Conditions,0.387,0.365,0.816,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",3.2.2 Analyze Safety Data,0.366,0.233,1.0,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",2.1.1 Inspect System,0.359,0.191,1.0,0.067,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.353,0.206,1.0,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,2.1.1.1 Conduct Autonomous Diagnostics,0.412,0.325,1.0,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,3.1.1 Monitor Safety Standards (Automated safety checks),0.365,0.373,0.716,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,2.4.1 Monitor Radiation Levels,0.36,0.221,1.0,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,8.1.1 Monitor Orbital Parameters,0.311,0.123,1.0,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,8.1.3 Monitor Attitude,0.242,0.074,0.82,0.0,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",7.1.1 Receive and Secure Modules in Orbit,0.516,0.514,1.0,0.043,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",3.3.1 Monitor Orbital Environment for Debris,0.45,0.382,1.0,0.043,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",4.1.3.1 Coordinate Automated Resource Transfer,0.429,0.358,1.0,0.0,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.413,0.31,1.0,0.042,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),0.397,0.293,1.0,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,2.4.3 Adjust Operations for Radiation Protection,0.366,0.232,1.0,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.304,0.134,0.949,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,4.1.3 Receive Resupply,0.303,0.131,0.949,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,1.1.5 Cool/ Anneal Fiber,0.299,0.35,0.429,0.083,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.293,0.086,1.0,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,3.1.1 Monitor Safety Standards (Automated safety checks),0.383,0.266,1.0,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,1.3.1 Monitor Microgravity Conditions,0.37,0.327,0.827,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,6.1.1.6 Track Sun Position,0.366,0.233,1.0,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,2.3.2 Regulate System Temperature,0.353,0.18,1.0,0.067,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,2.4.1 Monitor Radiation Levels,0.345,0.26,0.859,0.0,0.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,2.3.6 Insulate System Thermally,0.4,0.166,1.0,0.083,1.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,1.1.5 Cool/ Anneal Fiber,0.381,0.491,0.471,0.091,0.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,2.3.5 Radiate Heat,0.35,0.099,1.0,0.0,1.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,1.2.3 Detect Production Anomalies,0.347,0.094,1.0,0.0,1.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,1.2.1 Collect Real-Time Production Data,0.341,0.082,1.0,0.0,1.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.379,0.258,1.0,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.374,0.273,0.949,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,2.4.3 Adjust Operations for Radiation Protection,0.362,0.225,1.0,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.347,0.195,1.0,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,4.1.3 Receive Resupply,0.346,0.191,1.0,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.385,0.27,1.0,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,4.1.2 Request Resupply (Autonomous resupply request),0.35,0.41,0.519,0.077,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.347,0.304,0.781,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.323,0.145,1.0,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,3.2.2 Analyze Safety Data,0.314,0.128,1.0,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.469,0.438,1.0,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",2.1.5 Test System After Repairs,0.428,0.346,0.958,0.077,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.383,0.267,1.0,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",2.3.2 Regulate System Temperature,0.363,0.235,0.919,0.077,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",6.1.2 Log System Data,0.361,0.191,1.0,0.077,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.2.2 Analyze Safety Data,0.417,0.298,1.0,0.091,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.376,0.251,1.0,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.3.1 Monitor Orbital Environment for Debris,0.352,0.205,1.0,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.339,0.177,1.0,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.3.2 Implement Collision Avoidance Maneuvers,0.284,0.067,1.0,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.406,0.311,1.0,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),0.4,0.299,1.0,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,4.1.3.1 Coordinate Automated Resource Transfer,0.388,0.276,1.0,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.378,0.256,1.0,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,2.1.5 Test System After Repairs,0.336,0.148,1.0,0.059,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",4.1.2 Request Resupply (Autonomous resupply request),0.416,0.332,1.0,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",6.1.1.5 Track Stellar Position,0.372,0.243,1.0,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",3.3.1 Monitor Orbital Environment for Debris,0.362,0.267,0.915,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.344,0.187,1.0,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.332,0.163,1.0,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.349,0.197,1.0,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",4.2.2 Coordinate Resource Transfers (Remote coordination),0.332,0.227,0.875,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.331,0.163,1.0,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",5.1.2 Activate Backup Systems,0.33,0.194,0.892,0.053,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",2.1.5 Test System After Repairs,0.328,0.134,1.0,0.053,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,4.1.1 Track Resources (Automated tracking),0.347,0.195,1.0,0.0,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,8.2.1 Execute Orbital Maneuvers,0.328,0.156,1.0,0.0,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,4.2.1 Schedule Resupply Operations (Automated scheduling),0.268,0.463,0.098,0.062,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,4.1.2 Request Resupply (Autonomous resupply request),0.264,0.429,0.142,0.071,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,4.2.5 Store Manufactured Product,0.264,0.427,0.144,0.071,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",2.1.5 Test System After Repairs,0.443,0.319,1.0,0.167,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",4.1.2 Request Resupply (Autonomous resupply request),0.422,0.343,1.0,0.0,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",7.1.1 Receive and Secure Modules in Orbit,0.403,0.451,0.672,0.048,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",2.3.2 Regulate System Temperature,0.398,0.276,1.0,0.05,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",4.2.1 Schedule Resupply Operations (Automated scheduling),0.393,0.286,1.0,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,1.2.1 Collect Real-Time Production Data,0.433,0.619,0.31,0.231,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,4.1.3 Receive Resupply,0.398,0.295,1.0,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.389,0.278,1.0,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,6.1.3 Store Performance Data,0.362,0.193,1.0,0.077,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,2.3.1 Monitor Thermal Environment,0.361,0.222,1.0,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,4.2.1 Schedule Resupply Operations (Automated scheduling),0.464,0.428,1.0,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,5.2.1 Receive Remote Commands,0.428,0.336,0.881,0.2,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.428,0.356,1.0,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,4.1.3.2 Update Inventory,0.398,0.257,1.0,0.1,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,4.1.2 Request Resupply (Autonomous resupply request),0.385,0.427,0.686,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.403,0.306,1.0,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,4.1.3 Receive Resupply,0.399,0.297,1.0,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,1.2.1 Collect Real-Time Production Data,0.386,0.494,0.372,0.231,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,4.2.1 Schedule Resupply Operations (Automated scheduling),0.363,0.226,1.0,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.353,0.281,0.851,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.1.3.1 Monitor Sensor Data (Remote diagnostics support),0.496,0.476,0.99,0.05,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.38,0.259,1.0,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,1.2.5 Transmit Data to Ground Control,0.362,0.208,0.987,0.056,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,2.3.2 Regulate System Temperature,0.357,0.223,0.936,0.059,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,4.2.1 Schedule Resupply Operations (Automated scheduling),0.357,0.306,0.814,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.5 Cool/ Anneal Fiber,0.387,0.52,0.447,0.077,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.29,0.388,0.339,0.059,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,5.1.1 Initiate System Restarts,0.264,0.0,1.0,0.071,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.22,0.12,0.641,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.6 Spool Fiber,0.205,0.335,0.09,0.077,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,1.1.5 Cool/ Anneal Fiber,0.43,0.323,1.0,0.091,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.406,0.422,0.726,0.067,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,1.1.6.2 Level Wind Spool,0.39,0.279,1.0,0.0,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.315,0.192,0.875,0.0,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,1.1.7.1 Measure Fiber Diameter,0.308,0.544,0.0,0.182,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",1.1.4 Draw Fiber from Preform,0.362,0.426,0.464,0.167,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",1.1.6 Spool Fiber,0.335,0.491,0.09,0.083,1.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",2.1.2 Calibrate System,0.302,0.34,0.459,0.083,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",1.1.7 Monitor Fiber Quality,0.288,0.389,0.313,0.077,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",5.1.3 Redirect Operations (Reconfiguration after faults),0.282,0.064,1.0,0.0,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",4.2.2 Coordinate Resource Transfers (Remote coordination),0.464,0.41,1.0,0.043,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",4.1.3.1 Coordinate Automated Resource Transfer,0.46,0.42,1.0,0.0,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",4.1.3 Receive Resupply,0.449,0.398,1.0,0.0,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",4.2.1 Schedule Resupply Operations (Automated scheduling),0.442,0.367,1.0,0.043,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),0.441,0.365,1.0,0.043,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,3.1.1.1 Conduct Autonomous Safety Inspections,0.336,0.584,0.12,0.071,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,3.1.1 Monitor Safety Standards (Automated safety checks),0.315,0.515,0.116,0.143,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.297,0.403,0.331,0.062,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.29,0.384,0.342,0.062,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,2.1.1 Inspect System,0.275,0.394,0.244,0.083,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,1.2.2 Analyze Production Efficiency,0.338,0.557,0.132,0.133,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,6.1.1 Capture Sensor Data (Automated and continuous),0.334,0.167,1.0,0.0,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,1.2.1 Collect Real-Time Production Data,0.305,0.375,0.426,0.056,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.304,0.499,0.171,0.056,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,4.1.5 Transfer Preform to Production,0.293,0.252,0.618,0.062,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,2.1.1.1 Conduct Autonomous Diagnostics,0.492,0.483,1.0,0.0,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,3.2.2 Analyze Safety Data,0.401,0.302,1.0,0.0,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,3.1.1.1 Conduct Autonomous Safety Inspections,0.389,0.459,0.639,0.0,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,2.3.2 Regulate System Temperature,0.387,0.246,1.0,0.071,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,6.1.2 Log System Data,0.372,0.216,1.0,0.071,0.0
F.10,F.10 Data Security,"The system shall implement encryption and secure data transmission protocols for all data exchanges between the orbital platform and ground stations, meeting or exceeding current industry standards for data security.",8.2.1 Execute Orbital Maneuvers,0.378,0.236,1.0,0.048,0.0
F.10,F.10 Data Security,"The system shall implement encryption and secure data transmission protocols for all data exchanges between the orbital platform and ground stations, meeting or exceeding current industry standards for data security.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.347,0.194,1.0,0.0,0.0
F.10,F.10 Data Security,"The system shall implement encryption and secure data transmission protocols for all data exchanges between the orbital platform and ground stations, meeting or exceeding current industry standards for data security.",7.1.1 Receive and Secure Modules in Orbit,0.346,0.548,0.252,0.045,0.0
F.10,F.10 Data Security,"The system shall implement encryption and secure data transmission protocols for all data exchanges between the orbital platform and ground stations, meeting or exceeding current industry standards for data security.",4.1.2 Request Resupply (Autonomous resupply request),0.334,0.169,1.0,0.0,0.0
F.10,F.10 Data Security,"The system shall implement encryption and secure data transmission protocols for all data exchanges between the orbital platform and ground stations, meeting or exceeding current industry standards for data security.",2.4.3 Adjust Operations for Radiation Protection,0.33,0.287,0.747,0.0,0.0
F.9,F.9 Maintenance and Serviceability,"The system shall be designed to allow for component replacement or servicing in orbit, with at least 80% of critical components being replaceable without requiring a return to Earth.",2.4.3 Adjust Operations for Radiation Protection,0.405,0.311,1.0,0.0,0.0
