ID,Requirement Name,Requirement Text,Activity Name,Combined Score,Semantic Score,BM25 Score,Lexical Score,Entity Score
O.7,O.7 Data Distribution,"The system shall support secure and efficient distribution of manufacturing data, telemetry, and product information between the orbital platform and ground stations, with data transmission reliability of at least 99.9% and a latency of no more than 500 milliseconds, as verified by communication link performance tests.",6.1.3 Store Performance Data,0.597,0.506,1.139,0.08,0.0
O.7,O.7 Data Distribution,"The system shall support secure and efficient distribution of manufacturing data, telemetry, and product information between the orbital platform and ground stations, with data transmission reliability of at least 99.9% and a latency of no more than 500 milliseconds, as verified by communication link performance tests.",2.4.2 Analyze Radiation Exposure Data,0.561,0.546,0.92,0.037,0.0
O.7,O.7 Data Distribution,"The system shall support secure and efficient distribution of manufacturing data, telemetry, and product information between the orbital platform and ground stations, with data transmission reliability of at least 99.9% and a latency of no more than 500 milliseconds, as verified by communication link performance tests.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.558,0.571,0.862,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",2.3.2 Regulate System Temperature,0.661,0.468,1.497,0.062,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",4.1.2 Request Resupply (Autonomous resupply request),0.596,0.713,0.674,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",3.1.1 Monitor Safety Standards (Automated safety checks),0.556,0.612,0.754,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.548,0.664,0.6,0.0,0.0
O.6,O.6 Environmental Survivability,"The system shall withstand the harsh space environment, including radiation, thermal cycling, and micrometeoroid impacts, without critical failure.",6.1.1.6 Track Sun Position,0.524,0.462,0.986,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,2.4.1 Monitor Radiation Levels,0.598,0.457,1.296,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,3.1.1 Monitor Safety Standards (Automated safety checks),0.537,0.546,0.836,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,5.1.3 Redirect Operations (Reconfiguration after faults),0.513,0.622,0.558,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,4.1.4 Store Preform at Target Parameters,0.504,0.608,0.558,0.0,0.0
O.5,O.5 Operational Availability,The system shall maintain a minimum of 95% operational availability throughout its design life.,4.1.2 Request Resupply (Autonomous resupply request),0.502,0.65,0.449,0.0,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",2.4.2 Analyze Radiation Exposure Data,0.709,0.551,1.496,0.043,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),0.599,0.665,0.8,0.0,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.587,0.649,0.79,0.0,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.582,0.671,0.717,0.0,0.0
O.4,O.4 Command and Control,"The system shall provide secure and reliable command and control capabilities for all orbital manufacturing operations, with at least 99.9% command success rate and data integrity, as verified by operational and simulated mission scenarios.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.576,0.602,0.842,0.042,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,2.4.3 Adjust Operations for Radiation Protection,0.625,0.456,1.404,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.563,0.58,0.861,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,7.1.3 Install Hardware Modules,0.545,0.469,1.052,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.524,0.563,0.745,0.0,0.0
O.3,O.3 Safe Return,The system shall return manufactured ZBLAN fibers to Earth safely and intact for commercial use.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.515,0.557,0.723,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,3.1.1 Monitor Safety Standards (Automated safety checks),0.691,0.533,1.485,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.522,0.539,0.795,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,2.4.1 Monitor Radiation Levels,0.487,0.428,0.923,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,4.1.2 Request Resupply (Autonomous resupply request),0.48,0.611,0.455,0.0,0.0
O.2,O.2 Continuous Operation,The system shall be designed to operate continuously in the space environment for a minimum of 5 years without requiring physical human intervention.,3.3.2 Implement Collision Avoidance Maneuvers,0.473,0.551,0.571,0.0,0.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,3.1.2 Report Safety Incidents (Automated logging and reporting),0.773,0.66,1.309,0.0,1.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.657,0.636,0.902,0.0,1.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,1.2.3 Detect Production Anomalies,0.635,0.613,0.867,0.0,1.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,4.1.4 Store Preform at Target Parameters,0.63,0.685,0.675,0.0,1.0
O.1,O.1 High-Quality Production,The system shall produce ZBLAN fibers with less than 1 crystallization defect per kilometer of fiber manufactured in microgravity,2.4.3 Adjust Operations for Radiation Protection,0.625,0.596,0.867,0.0,1.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,3.1.3 Implement Policy Changes,0.639,0.477,1.411,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.601,0.626,0.902,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,2.4.3 Adjust Operations for Radiation Protection,0.601,0.529,1.132,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.595,0.626,0.876,0.0,0.0
I.11,I.11 Product Return Interface,The system shall interface with a secure product return capsule capable of safely transporting at least 50 km of produced ZBLAN fiber to Earth.,7.1.3 Install Hardware Modules,0.578,0.525,1.052,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.739,0.63,1.442,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,4.1.1 Track Resources (Automated tracking),0.547,0.503,0.98,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,2.1.3.1 Monitor Sensor Data (Remote diagnostics support),0.542,0.572,0.797,0.0,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,4.1.2 Request Resupply (Autonomous resupply request),0.531,0.68,0.462,0.077,0.0
I.10,I.10 Raw Material Interface,The system shall interface with standardized raw material containers to facilitate easy resupply and material changeout.,2.1.3.2 Analyze Faults (Autonomous fault analysis),0.514,0.535,0.771,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",3.2.2 Analyze Safety Data,0.606,0.41,1.44,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.56,0.592,0.82,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.552,0.584,0.805,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",3.3.1 Monitor Orbital Environment for Debris,0.548,0.565,0.833,0.0,0.0
I.9,I.9 Maintenance Interface,"The system shall provide interfaces for maintenance activities, allowing for easy access to critical components.",6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.543,0.514,0.939,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.689,0.602,1.313,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.3.2 Implement Collision Avoidance Maneuvers,0.519,0.555,0.743,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,4.1.2 Request Resupply (Autonomous resupply request),0.509,0.586,0.627,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.494,0.594,0.55,0.0,0.0
I.8,I.8 Data Interface,The system shall interface with external data systems to allow for the exchange of operational data and analytics.,3.3.1 Monitor Orbital Environment for Debris,0.486,0.518,0.701,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,3.3.1 Monitor Orbital Environment for Debris,0.708,0.56,1.488,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.594,0.654,0.805,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.553,0.633,0.694,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.525,0.646,0.55,0.0,0.0
I.7,I.7 Human Interface,The system shall provide intuitive interfaces that allow trained personnel to perform necessary operations with less than 1 hour of specific task training.,3.2.2 Analyze Safety Data,0.512,0.456,0.952,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",3.3.2 Implement Collision Avoidance Maneuvers,0.671,0.58,1.292,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",4.1.2 Request Resupply (Autonomous resupply request),0.577,0.646,0.757,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.569,0.615,0.798,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.518,0.633,0.55,0.0,0.0
I.6,I.6 Existing Infrastructure,"The system shall interface with existing space infrastructure for power, data, and other resources.",2.1.4.2 Coordinate Remote Repair Support (Ground-based intervention),0.499,0.535,0.713,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",3.3.3 Execute End-of-Life Deorbiting Procedures,0.718,0.555,1.539,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.55,0.506,0.984,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",2.1.5 Test System After Repairs,0.514,0.516,0.795,0.053,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.504,0.611,0.55,0.0,0.0
I.5,I.5 Launch Vehicle Compatibility,"The system shall be compatible with the SpaceX Falcon 9 and United Launch Alliance Atlas V launch vehicles, as verified through review of the corresponding Interface Control Documents (ICDs) for each vehicle.",4.2.1 Schedule Resupply Operations (Automated scheduling),0.503,0.591,0.594,0.0,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,4.1.1 Track Resources (Automated tracking),0.662,0.485,1.485,0.0,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,3.2.1 Detect Safety Hazards (Autonomous hazard detection),0.628,0.624,1.015,0.0,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,2.1.3.1 Monitor Sensor Data (Remote diagnostics support),0.544,0.574,0.797,0.0,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,2.1.3.2 Analyze Faults (Autonomous fault analysis),0.511,0.531,0.771,0.0,0.0
I.4,I.4 Resupply and Retrieval,The system shall accommodate resupply of raw materials and retrieval of finished products via standard cargo spacecraft.,2.1.4.1 Initiate Autonomous Repairs (Remote or autonomous actions),0.502,0.548,0.693,0.0,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",4.1.2 Request Resupply (Autonomous resupply request),0.731,0.6,1.485,0.0,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",3.3.2 Implement Collision Avoidance Maneuvers,0.565,0.567,0.898,0.0,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",3.2.3 Implement Safety Measures (Automated actions to mitigate risk),0.534,0.577,0.751,0.0,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",8.2.1 Execute Orbital Maneuvers,0.512,0.465,0.933,0.0,0.0
I.3,I.3 Infrastructure Interface,"The system shall interface with the host space station or platform for power, thermal management, and structural support during test flights or as needed for repair and operational support on orbit",1.1.3.2 Rotate Heater Stage,0.508,0.392,1.09,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.631,0.572,1.15,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,4.1.3 Receive Resupply,0.631,0.483,1.364,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,2.2.7 Rotate Solar Array,0.563,0.506,1.039,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,7.1.4 Verify Hardware Installation,0.55,0.467,1.081,0.0,0.0
I.2,I.2 Telemetry Transmission,The system shall transmit manufacturing telemetry and product quality data to Earth in real-time.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.534,0.668,0.534,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,4.2.1 Schedule Resupply Operations (Automated scheduling),0.639,0.518,1.315,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,2.4.2 Analyze Radiation Exposure Data,0.511,0.532,0.765,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),0.5,0.563,0.649,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,2.1.3.2 Analyze Faults (Autonomous fault analysis),0.497,0.514,0.754,0.0,0.0
I.1,I.1 Command Reception,The system shall receive commands and software updates from ground control stations.,4.1.3.2 Update Inventory,0.488,0.382,0.997,0.1,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,4.2.2 Coordinate Resource Transfers (Remote coordination),0.679,0.581,1.323,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,4.1.3 Receive Resupply,0.598,0.496,1.203,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.583,0.679,0.703,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,2.2.7 Rotate Solar Array,0.578,0.53,1.039,0.0,0.0
F.19,F.19 Real-Time Data Transmission,The system shall transmit quality control data to Earth in real-time with a latency of no more than 1 second.,7.1.4 Verify Hardware Installation,0.557,0.498,1.031,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.742,0.609,1.505,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),0.501,0.586,0.598,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,6.2.2 Identify Performance Bottlenecks,0.5,0.512,0.771,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.5,0.601,0.558,0.0,0.0
F.18,F.18 Quality Control Redundancy,The system shall incorporate redundant quality control sensors with automatic failover capabilities to ensure continuous monitoring in case of sensor failure.,3.3.3 Execute End-of-Life Deorbiting Procedures,0.488,0.624,0.453,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,5.1.1 Initiate System Restarts,0.668,0.494,1.457,0.071,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.622,0.661,0.902,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.61,0.652,0.876,0.0,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.584,0.648,0.758,0.059,0.0
F.17,F.17 In-situ Annealing,The system shall incorporate in-situ annealing capabilities to reduce internal stresses in the produced ZBLAN fibers.,5.1.3 Redirect Operations (Reconfiguration after faults),0.545,0.627,0.675,0.0,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,5.1.3 Redirect Operations (Reconfiguration after faults),0.616,0.615,0.986,0.0,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,5.1.2 Activate Backup Systems,0.593,0.425,1.32,0.083,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.591,0.61,0.902,0.0,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.589,0.616,0.876,0.0,0.0
F.16,F.16 Fiber Diameter Control,The system shall control the diameter of the produced ZBLAN fiber within ±1% of the target diameter throughout the drawing process.,4.1.4 Store Preform at Target Parameters,0.543,0.611,0.675,0.077,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",5.1.3 Redirect Operations (Reconfiguration after faults),0.734,0.652,1.371,0.0,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",4.1.4 Store Preform at Target Parameters,0.591,0.63,0.824,0.071,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",7.2.1 Prepare for Software Installation/Update,0.584,0.6,0.896,0.0,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",3.1.2 Report Safety Incidents (Automated logging and reporting),0.567,0.644,0.722,0.0,0.0
F.15,F.15 Preform Alignment,"The system shall maintain precise alignment of the ZBLAN preform during the fiber drawing process, with a tolerance of ±0.1 mm.",1.1.9 Adjust Production Parameters (Autonomous feedback loop),0.557,0.628,0.723,0.0,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",5.2.1 Receive Remote Commands,0.675,0.502,1.478,0.048,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.592,0.662,0.778,0.0,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",4.2.2 Coordinate Resource Transfers (Remote coordination),0.591,0.585,0.944,0.043,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",3.3.1 Monitor Orbital Environment for Debris,0.579,0.621,0.825,0.0,0.0
F.14,F.14 Remote Monitoring,"The system shall provide remote monitoring capabilities with a data refresh rate of no more than 1 second, allowing ground-based operators to oversee system operations in real-time, with at least 99% uptime",2.4.2 Analyze Radiation Exposure Data,0.566,0.582,0.87,0.0,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,5.2.2 Execute Remote Overrides,0.623,0.465,1.378,0.0,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,4.2.3 Prepare Fiber for Transport (Automated handling and packaging),0.541,0.59,0.723,0.062,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,6.2.3 Generate Optimization Suggestions (Autonomous optimization algorithms),0.523,0.543,0.789,0.0,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.519,0.552,0.75,0.0,0.0
F.13,F.13 Automated Inspection,The system shall perform automated inspections of manufactured products to ensure compliance with quality standards.,3.1.2 Report Safety Incidents (Automated logging and reporting),0.48,0.555,0.561,0.062,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,6.1.1 Capture Sensor Data (Automated and continuous),0.695,0.57,1.413,0.0,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,4.1.5 Transfer Preform to Production,0.59,0.588,0.922,0.062,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,1.2.1 Collect Real-Time Production Data,0.543,0.578,0.762,0.056,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,7.1.1 Receive and Secure Modules in Orbit,0.535,0.574,0.763,0.0,0.0
F.12,F.12 Process Optimization,The system shall implement process optimization algorithms that improve manufacturing efficiency by at least 15% and reduce product defects to less than 2% of total production,6.2.2 Identify Performance Bottlenecks,0.528,0.587,0.704,0.0,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,6.1.2 Log System Data,0.626,0.432,1.438,0.071,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,1.2.1 Collect Real-Time Production Data,0.535,0.545,0.833,0.0,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,1.3.3 Adjust Manufacturing Parameters for Off-Nominal Conditions,0.501,0.574,0.624,0.0,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,2.2.9 Switch Electrical Power,0.499,0.407,1.02,0.0,0.0
F.11,F.11 Emergency Procedures,The system shall have automated emergency shutdown and safing procedures that can be initiated within 60 seconds of detecting a critical anomaly.,6.2.1 Evaluate Performance Metrics (Autonomous analysis),0.481,0.564,0.571,0.0,0.0
F.10,F.10 Data Security,"The system shall implement encryption and secure data transmission protocols for all data exchanges between the orbital platform and ground stations, meeting or exceeding current industry standards for data security.",6.1.3 Store Performance Data,0.675,0.476,1.538,0.048,0.0
